stroke_team,thrombolysis_rate,admissions,80_plus,onset_known,known_arrival_within_4hrs,onset_arrival_mins_mu,onset_arrival_mins_sigma,scan_within_4_hrs,arrival_scan_arrival_mins_mu,arrival_scan_arrival_mins_sigma,onset_scan_4_hrs,eligable,scan_needle_mins_mu,scan_needle_mins_sigma
team_33,0.104,500,0.21717171717171718,0.748,0.5294117647058824,4.606735339737439,0.5022046042005863,0.8963414634146342,3.8755545796533886,0.9758719218187205,0.7482993197278912,0.38181818181818183,3.262752336661233,0.8414572107912344
team_34,0.09,500,0.41304347826086957,0.53,0.6943396226415094,4.74754675647453,0.4101962002928749,0.9285714285714286,3.1728363156069492,1.1329484378682817,0.8579881656804734,0.2827586206896552,3.7605055179973284,0.6067533585722663
team_35,0.066,500,0.46116504854368934,0.634,0.6498422712933754,4.684624728781719,0.46930607305403765,0.8507462686567164,4.122595598868811,0.7624344385159117,0.7192982456140351,0.25203252032520324,3.5791727095675707,0.6609001083581989
team_36,0.122,500,0.39901477832512317,0.592,0.6858108108108109,4.4927306682380515,0.560016783007304,0.8629441624365483,3.7748982837895424,0.8896340919825592,0.8352941176470589,0.4084507042253521,3.4598580987552823,0.5538663831062185
team_37,0.12,500,0.36363636363636365,0.598,0.6989966555183946,4.518150579983533,0.5365599854652259,0.8731707317073171,3.9067947724774483,0.8570539278358239,0.770949720670391,0.38405797101449274,3.482948771202689,0.8111668168273162
team_38,0.126,500,0.39195979899497485,0.54,0.737037037037037,4.64733990267967,0.44434048116625563,0.8743718592964824,3.9792580217947138,0.8910388412159115,0.735632183908046,0.46875,2.9701913330417793,0.5556957363392423
team_39,0.066,500,0.3604060913705584,0.696,0.5660919540229885,4.6166414328867456,0.4794134475205644,0.8837209302325582,3.5778164717918686,1.0396330832067293,0.8223684210526315,0.216,3.96224704056439,0.4544376554992107
team_4,0.07,500,0.5141242937853108,0.586,0.6040955631399317,4.6924999250432435,0.5102347302895988,0.7828571428571428,3.960519353141457,1.079305346731947,0.656934306569343,0.3333333333333333,3.6797765359330494,0.6254721525485747
team_40,0.118,500,0.4049079754601227,0.516,0.6317829457364341,4.466162974811198,0.5902516326727527,0.8544303797468354,3.6672679075359857,1.2609840701976496,0.8148148148148148,0.5,3.3468765163185346,0.5721856715348631
team_41,0.116,500,0.5151515151515151,0.93,0.4258064516129032,4.622420893324159,0.5395537548153119,0.8711340206185567,4.0404509882979305,0.9269976025366901,0.7159763313609467,0.4132231404958678,2.778888123118127,0.7672523187572615
team_42,0.106,500,0.36683417085427134,0.844,0.471563981042654,4.60548257656205,0.4897538338777684,0.7537688442211056,4.056616688577638,0.9370878533094728,0.7333333333333333,0.43636363636363634,3.440681282531552,0.6356997199930419
team_43,0.126,500,0.5024390243902439,0.586,0.6996587030716723,4.615742266554023,0.5008270697282271,0.8613861386138614,4.1591282481169545,0.7615816378434004,0.7126436781609196,0.45161290322580644,2.9839219166605893,0.7670244791223596
team_44,0.106,500,0.5299145299145299,0.608,0.7697368421052632,4.430930493678448,0.5455572449345981,0.8547008547008547,3.5937822279813645,0.8887575556658672,0.88,0.29545454545454547,3.1987436603534167,0.8113316497245207
team_45,0.084,500,0.33974358974358976,0.6,0.52,4.641352628577252,0.5692298319939586,0.9285714285714286,3.7334631028387157,1.0677393754926983,0.7482517482517482,0.3644859813084112,3.8777394590268677,0.5975266909557467
team_46,0.108,500,0.42201834862385323,0.806,0.5409429280397022,4.661647791952894,0.5023400857406332,0.9308755760368663,4.105378907959275,0.8115070089402534,0.7029702970297029,0.3380281690140845,3.512020023976173,0.6950814833458102
team_47,0.092,500,0.44878048780487806,0.644,0.6366459627329193,4.614151229448476,0.4514202686160567,0.7555555555555555,4.093359471739217,0.9573764572303104,0.7279411764705882,0.3939393939393939,3.563318695438584,0.6549138768388666
team_48,0.072,500,0.4437869822485207,0.482,0.7012448132780082,4.547666246921069,0.48691243163536374,0.9526627218934911,3.8125479682472356,0.8551982394996159,0.8136645962732919,0.24427480916030533,3.3965453471372795,0.7990602265654911
team_49,0.086,500,0.35365853658536583,0.466,0.703862660944206,4.6686196435304295,0.44703332425365516,0.9246575342465754,3.5334724292796684,0.9179044274922846,0.8296296296296296,0.3125,3.4034871084617837,0.5613857859677486
team_5,0.148,500,0.40336134453781514,0.712,0.6685393258426966,4.612977818451551,0.45107959801151076,0.8986784140969163,3.949712233439178,0.7957691957125487,0.803921568627451,0.38414634146341464,3.379091020260756,0.5058589511028856
team_50,0.066,500,0.4742268041237113,0.624,0.6217948717948718,4.53651223268941,0.5586259037760305,0.8359788359788359,4.067673982721259,0.8144241782317713,0.7848101265822784,0.23387096774193547,4.08230838211146,0.6097786957471331
team_51,0.11,500,0.40930232558139534,0.776,0.5541237113402062,4.732965782545318,0.3859692742573975,0.958139534883721,3.6071993371162776,0.9606904912658728,0.8252427184466019,0.3058823529411765,3.361722524259328,0.477400037102738
team_52,0.06,500,0.5121951219512195,0.66,0.6212121212121212,4.632702283811141,0.479018066788022,0.8480392156862745,4.0817598415985925,0.8004976417962023,0.7341040462427746,0.23622047244094488,3.2489982762434173,0.547120116976776
team_53,0.098,500,0.48130841121495327,0.672,0.6369047619047619,4.596947372262148,0.5053562781018941,0.9485981308411215,3.81660686035039,0.863053437954663,0.7881773399014779,0.30625,3.642627595417898,0.5910658154435787
team_54,0.106,500,0.3862433862433862,0.594,0.6363636363636364,4.678853959001943,0.49549535626456054,0.9550561797752809,3.5603014346107758,0.8138366426639301,0.8470588235294118,0.3472222222222222,3.465062236689825,0.6492693653827428
team_55,0.06,500,0.44680851063829785,0.55,0.6836363636363636,4.6799172451801825,0.486348297857993,0.8306010928961749,3.314528376209175,1.1915340586199363,0.8026315789473685,0.23770491803278687,3.730185349702003,0.510311473704808
team_56,0.114,500,0.42920353982300885,0.75,0.6026666666666667,4.670398037887736,0.4607298674861084,0.9553571428571429,3.896204047968329,0.7792456955973531,0.7990654205607477,0.30409356725146197,3.6330564736794155,0.6813538441494577
team_57,0.07,500,0.3287671232876712,0.452,0.6460176991150443,4.685052397090594,0.4598352199089022,0.8811188811188811,3.924211803351505,0.9946598049894445,0.6666666666666666,0.38095238095238093,3.267846199246643,0.6686668627487053
team_58,0.12,500,0.36,0.704,0.5681818181818182,4.620545729558274,0.4934304999473807,0.9278350515463918,3.541660061758482,1.0300599177302037,0.8055555555555556,0.38620689655172413,3.4997788538949735,0.6413216564016437
team_59,0.12,500,0.4320388349514563,0.728,0.5659340659340659,4.670118830769994,0.45280481035946335,0.9390243902439024,3.3679899421751642,1.2525223051300531,0.8051948051948052,0.3548387096774194,3.432816424117699,0.5524736863488436
team_6,0.164,500,0.44052863436123346,0.884,0.5135746606334841,4.7296417397682475,0.5959939998961685,0.9282296650717703,3.238577712799226,1.371893821238441,0.7731958762886598,0.4866666666666667,3.557210764002205,0.5779855422360458
team_60,0.104,500,0.33014354066985646,0.638,0.6551724137931034,4.603646114663013,0.5175965418818753,0.9148936170212766,3.8273728307528274,1.1063605172139592,0.7209302325581395,0.3467741935483871,3.481386913123427,0.7215871915900102
team_61,0.124,500,0.3888888888888889,0.702,0.6666666666666666,4.56610660489751,0.4958547226279393,0.8547008547008547,3.9057148261716406,1.0364815245984302,0.78,0.3974358974358974,3.169066238489992,0.67099070091674
team_62,0.078,500,0.42038216560509556,0.528,0.5946969696969697,4.68915986714468,0.4696607102219716,0.9681528662420382,3.689677126744321,1.0547876718775138,0.7960526315789473,0.3140495867768595,3.3842335046186744,0.555753443775383
team_63,0.098,500,0.3711340206185567,0.756,0.5132275132275133,4.731767844642801,0.5356567554572319,0.8092783505154639,3.846761401630203,0.8920655508185341,0.7388535031847133,0.3879310344827586,3.508499366532726,0.5855659638086146
team_64,0.062,500,0.39655172413793105,0.64,0.54375,4.550080524387712,0.5817351226976445,0.8633540372670807,3.905078858236113,0.8744485957083555,0.7913669064748201,0.21818181818181817,3.550766936885414,0.8834983340351912
team_65,0.096,500,0.5158371040723982,0.942,0.4692144373673036,4.64764307698849,0.5347163249969514,0.9276018099547512,3.889988017248591,0.8958502498817974,0.7463414634146341,0.29411764705882354,3.4471189793688937,0.5426183205949893
team_66,0.108,500,0.4032258064516129,0.67,0.5552238805970149,4.619238024772489,0.48898630682460115,0.9086021505376344,3.5916313660863053,0.9953662272508083,0.8165680473372781,0.37681159420289856,3.6424733445854662,0.6857364566388683
team_67,0.094,500,0.35638297872340424,0.69,0.5449275362318841,4.783559043717686,0.4632720932785277,0.9269662921348315,3.9103717558571107,1.0319364347579745,0.6484848484848484,0.3925233644859813,3.3462246402070366,0.8144805502119493
team_68,0.098,500,0.2474747474747475,0.93,0.4258064516129032,4.661400981700129,0.5633448748582949,0.8704663212435233,3.5068901935710595,1.2193359048917483,0.75,0.3492063492063492,3.0523139771777736,0.694384112507791
team_69,0.092,500,0.4236453201970443,0.99,0.4101010101010101,4.537434838935038,0.5219992056383037,0.8719211822660099,3.7318328967743746,0.9914945241019383,0.7966101694915254,0.3191489361702128,3.72698755891762,0.5711273196742311
team_7,0.118,500,0.4608695652173913,0.628,0.732484076433121,4.570012498212983,0.5740586543571454,0.8427947598253275,3.7431142856077173,0.7504840803257775,0.8082901554404145,0.33974358974358976,3.209487791590693,0.8619194347296073
team_70,0.08,500,0.5494505494505495,0.574,0.6341463414634146,4.686327030470638,0.5043328630796946,0.8651685393258427,4.02847016824733,0.9227244598670503,0.7012987012987013,0.3333333333333333,3.567921820425601,0.6376127420623843
team_71,0.094,500,0.390625,0.68,0.5647058823529412,4.571331052763809,0.6268360764781984,0.8691099476439791,3.8132562155569363,0.9858320875920978,0.7650602409638554,0.3543307086614173,3.739197742796902,0.48188270228737884
team_72,0.07,500,0.398876404494382,0.678,0.5250737463126843,4.639006499322999,0.4909714163364641,0.9230769230769231,3.888415902470472,0.7898712173934013,0.8076923076923077,0.25396825396825395,3.5211905126544227,0.5118332775160782
team_73,0.078,500,0.3854748603351955,0.518,0.6911196911196911,4.619360963739816,0.5167447763227894,0.8263473053892215,3.6835760880387296,1.083528648191652,0.7463768115942029,0.30097087378640774,4.041236103915155,0.5346561362550178
team_74,0.096,500,0.3686635944700461,0.684,0.6345029239766082,4.458833823345386,0.5607970515904194,0.8240740740740741,3.8198809622977303,0.883846654711569,0.848314606741573,0.31788079470198677,3.729380812762074,0.5020319484613517
team_75,0.06,500,0.38926174496644295,0.428,0.6962616822429907,4.506179896967369,0.6022231154463079,0.8648648648648649,3.9768521941834907,0.9707522306805989,0.7890625,0.297029702970297,3.4791218504004373,0.8893873922571366
team_76,0.06,500,0.5547169811320755,0.898,0.5902004454342984,4.510720728059886,0.5345071679448483,0.909433962264151,3.7181325706937054,0.6909557320315679,0.8630705394190872,0.12980769230769232,3.5490211463619774,0.6468273693257635
team_77,0.056,500,0.4166666666666667,0.61,0.6295081967213115,4.6694080371791,0.5126683728314674,0.8125,3.998788545774754,0.7439173531222415,0.7307692307692307,0.21929824561403508,3.0321721203087826,0.5280468164035635
team_78,0.066,500,0.328125,0.442,0.579185520361991,4.663760355750444,0.4955419133130313,0.8278688524590164,3.5800776046323257,1.1660395627681424,0.7920792079207921,0.4,3.788486123427644,0.5907498660799029
team_79,0.174,500,0.43223443223443225,0.746,0.7319034852546917,4.576042227752748,0.5450082332809527,0.8659003831417624,3.5687706522690408,0.9688363384110573,0.8539823008849557,0.40414507772020725,3.1647021811505938,0.7396021095029507
team_8,0.206,500,0.4188034188034188,0.764,0.612565445026178,4.657196903230683,0.4567812563886448,0.8669527896995708,3.3583521683669875,1.1088978641141929,0.801980198019802,0.5987654320987654,2.869721991515376,0.6927647930433037
team_80,0.076,500,0.43258426966292135,0.546,0.652014652014652,4.663572237881713,0.5280042535756401,0.8238636363636364,4.144640262869631,0.9306454546089399,0.696551724137931,0.3564356435643564,3.5071049683307964,0.6176977937645657
team_81,0.088,500,0.38317757009345793,0.93,0.46021505376344085,4.7538601910680365,0.4510753662448899,0.863849765258216,4.0939009508697435,0.8310724590728968,0.657608695652174,0.34710743801652894,3.92122371133245,0.6485645351236483
team_82,0.194,500,0.15352697095435686,0.832,0.5793269230769231,4.65569154283855,0.48183224536086816,0.9261083743842364,3.570284163970772,0.9482834123830737,0.8457446808510638,0.4716981132075472,2.843042403271843,0.7156227410723995
team_83,0.136,500,0.424390243902439,0.846,0.4846335697399527,4.5855210683695,0.6292179540495023,0.9739583333333334,3.172665460185855,1.029501182692358,0.8823529411764706,0.36363636363636365,3.7191575390457827,0.5860583402149799
team_84,0.098,500,0.38333333333333336,0.54,0.6666666666666666,4.610127421934999,0.5568886279547387,0.9,3.7608198674432547,0.9236073964562209,0.8024691358024691,0.3769230769230769,3.471036754683604,0.4604645235290195
team_85,0.1,500,0.4788732394366197,0.656,0.649390243902439,4.578895037453572,0.5171887756410848,0.8809523809523809,3.7482824501557253,1.091040911615781,0.7891891891891892,0.3219178082191781,3.44553928460454,0.6365562493688793
team_86,0.084,500,0.40540540540540543,0.548,0.6751824817518248,4.53157009699862,0.5605368719905884,0.8967391304347826,3.7990852319748036,0.8981723469228291,0.8242424242424242,0.2647058823529412,3.7449358101520556,0.5910319825469257
team_87,0.12,500,0.4972972972972973,0.944,0.3919491525423729,4.620617164225975,0.4772745867200218,0.7891891891891892,4.051260635409148,0.7528993429356454,0.7876712328767124,0.5130434782608696,3.60454451331837,0.5969246216520139
team_88,0.11,500,0.38190954773869346,0.61,0.6524590163934426,4.628672547676303,0.5378284244810954,0.9296482412060302,4.036234239617304,0.8151713705018285,0.7297297297297297,0.37777777777777777,2.9654150400082755,0.8879929101280505
team_89,0.058,500,0.3742690058479532,0.716,0.4776536312849162,4.55189307247268,0.598640282673759,0.8294117647058824,3.835850856820304,0.9285929596768866,0.8085106382978723,0.2543859649122807,3.1647979967395883,0.7481046763167014
team_9,0.118,500,0.34759358288770054,0.67,0.5582089552238806,4.615891297235294,0.5511718690539953,0.8117647058823529,3.635198134330944,1.122237471640272,0.782608695652174,0.4537037037037037,3.6981853803951727,0.5130090820035941
team_90,0.074,500,0.3673469387755102,0.496,0.592741935483871,4.520191846437688,0.5365699893409168,0.9183673469387755,4.06589508096096,0.9350553408204637,0.7555555555555555,0.3431372549019608,3.4069389933223215,0.41667195828434883
team_91,0.122,500,0.22772277227722773,0.734,0.5504087193460491,4.624733278966749,0.5572168405508132,0.8870056497175142,3.716782307390006,0.8987067893246202,0.8152866242038217,0.40625,3.08333682251072,0.6880718085081889
team_92,0.088,500,0.354978354978355,0.864,0.5347222222222222,4.530327358662896,0.5457107105794718,0.8311688311688312,4.132845144983475,0.881057397196761,0.6927083333333334,0.3007518796992481,3.587795976984862,0.5165035941677557
team_93,0.142,500,0.3645833333333333,0.556,0.6906474820143885,4.530145491153284,0.4733277271168732,0.9629629629629629,3.472582440355124,0.9620754079893048,0.8901098901098901,0.42592592592592593,3.1733835337405782,0.5593993478353703
team_94,0.1,500,0.5024390243902439,0.654,0.6269113149847095,4.623944439763824,0.4642875330956876,0.8445945945945946,3.4687104462253133,1.2639627127992374,0.824,0.33980582524271846,3.756511370607099,0.6197592538567024
team_95,0.066,500,0.5059523809523809,0.574,0.5853658536585366,4.680185748306689,0.45564990462817023,0.8726114649681529,3.5931659903442883,1.2810548866168678,0.7591240875912408,0.25961538461538464,3.3591216159876076,0.7536085919542469
team_96,0.104,500,0.37948717948717947,0.732,0.5327868852459017,4.669122355761348,0.6082064599867876,0.7435897435897436,3.9836886241402083,0.9155728416416793,0.6689655172413793,0.5051546391752577,3.5028388158310793,0.37327233105718005
team_97,0.104,500,0.372972972972973,0.704,0.5255681818181818,4.538287235043691,0.5936924485813303,0.9505494505494505,3.8206423403937015,0.818359622094897,0.838150289017341,0.32413793103448274,3.341749519185774,0.4274426030933922
team_98,0.098,500,0.481981981981982,0.734,0.6049046321525886,4.538443163452352,0.6077010670926393,0.8828828828828829,3.8701780939274744,0.9309514727350259,0.75,0.30612244897959184,3.665103846210816,0.5227486727598729
team_99,0.076,500,0.3741496598639456,0.468,0.6282051282051282,4.647446977244906,0.48073197849784294,0.8714285714285714,3.9541893152318566,0.9574047707460797,0.6885245901639344,0.3333333333333333,3.613834450033339,0.7098462356132812
